id	content	labels
672	"Opera sensation Plácido Domingo recently informed fans that he's tested positive for the virus. Domingo, 79, said on Facebook that announcing his diagnosis was his ""moral duty"" and assured fans that he and his family, all in quarantine, are in ""good health."""	1
5771	Now 830+ known cases and 27 virus-related deaths, only in China	1
707	The Phoenix Zoo has turned to the digital world after the coronavirus outbreak forced it to close to visitors. Fans across the country are tuning in to their daily livestreams, helping raise money and keep operations going	1
580	LeBron James, foundation feed over 300 students at I Promise School for Taco Tuesday amid coronavirus outbreak	1
5775	Drone footage of the the new hospital construction site in #Wuhan, #China for confirmed cases of #coronavirus. It'll take only 6 days to build. Yes, unbelievable, but they did the same during the SARS crisis	1
6363	Santa Clara County Public Health confirming novel corona virus case in adult male who recently returned home from China. He was self isolated at home and came in contact with “very few individuals when he returned home,” according to Health Officer Dr. Sara Cody	1
6753	It is important to dispel a rumor that is circulating. The Indiana National Guard was recently activated & is assisting in the distribution of medical supplies to Indiana hospitals. They aren't closing the border or shutting down streets and roads	1
5355	NEW: 2 health care workers in California test positive for coronavirus after contact with a previous case	1
576	The Senate on Wednesday passed an unprecedented $2 trillion stimulus package to provide health care and economic aid amid the coronavirus outbreak and national shutdown of American daily life	1
97	Health officials confirmed another case of the novel coronavirus in Northern California	1
2307	Bakistani bachhe stand in full solidarity with all weather fraand and refuse to leave #coronarovirus affected Cheen. This is true love - to live together in happiness &amp; die together in disease, just like Mian - Biwi. Maa sha'Allah! https://t.co/kYZmAROM4L	1
755	As part of the coronavirus aid package, there is a bipartisan push to let the government set provider rates based on the average price for in-network services in a particular region	1
597	Meghan Markle has forbidden Prince Harry from traveling amid the coronavirus pandemic, including a trip overseas to see his father Prince Charles, who tested positive for COVID-19	1
1046	Mark Blum: Madonna pays tribute to co-star after coronavirus death	1
863	Tokyo Olympics to be postponed, Japan Prime Minister Shinzo Abe says	1
2285	Although we are in Indonesia, we are always carefull of Corona Viruses Out Break with always wear a mask when going outside house or in public places because it's only our self can prevent that viruses! #CoronaDiantaraKita #CoronaAlert #CoronavirusOutbreak	1
6328	Super Junior Fan From Wuhan Reveals Having Attended Macau Concerts And Warns Others Of Potential Contagion	1
7105	The World Health Organization debunked rumors that exposing yourself to the sun can prevent the coronavirus disease 2019 (COVID-19)	1
910	Coronavirus in Italy spurs hardest-hit region to set strict distance limit on dog walking	1
2397	Novel coronavirus: Expert explains differences between droplet and aeros... https://t.co/GtqGwZQ93J - @YouTube	1
6295	TXST_CLS professor and program chair Dr. RodneyRohde discusses the first case of #coronavirus in the US	1
1040	Nottingham City Council is expected to spend £3.6m on equipment to keep staff safe during the coronavirus outbreak	1
2728	DNA sleuths read the coronavirus genome, tracing its origins -“It can also tell us how the outbreak started — from a single event of a virus jumping from an infected animal to a person or ,,,new introductions from animals or human-to-human transmission.” https://t.co/PT1NEcxZDO	1
408	Spectrum will provide free internet to students during coronavirus school closures	1
1029	Sophie Grégoire Trudeau, the wife of Canadian Prime Minister Justin Trudeau, tested positive for the coronavirus on March 13 after returning from London. She and her husband separately began 14-day quarantine periods, BBC reported. Trudeau was not tested for COVID-19 and was expected to fulfill all job duties while working remotely	1
986	CHI Texas Division adopts restrictive visitor policy. CHI hospitals in Texas will not allow visitors, except in specific cases, to protect patients, employees and the community during the COVID-19 outbreak	1
5728	Stocks around the world slumped Thursday as China locked down two more cities to try to contain the coronavirus outbreak	1
5471	"Politico's Dan Dimond tweets now that Trump's ""initial coronavirus moves [late Jan] were widely hailed as strong an appropriate response."" Um no. Diamond's 1/31/20 article did not praise; it merely gave facts and days later Politico's narrative was that Trump is overreacting"	1
2198	@Asmali77 The questions we must address now in regards to the #COVD19 #coronavirus #COVID-19 are many, very many	1
649	Los Angeles' historic and exclusive Chateau Marmont has reportedly laid off almost all of its employees as the coronavirus pandemic has forced occupancy rates to lower than 30 percent in Southern California	1
5318	U.S. health officials confirmed a second U.S. case of the Wuhan coronavirus. The Chicago resident had recently traveled to Wuhan, China, the epicenter of the outbreak that has killed 26 people in China and infected more than 800 globally	1
852	Chicago Cubs first baseman Anthony Rizzo is giving back to healthcare workers unable to stay home in the wake of the coronavirus pandemic by providing hot meals to doctors and nurses through his foundation	1
969	The Southern California tennis tournament was expected to host upwards of 450,000 people, including 124,000 from outside the region. Many players already in Indian Wells practicing and preparing for the BNP Paribas Open were left scrambling when the postponement was announced	1
5573	Hundreds of hungry monkeys swarm across Thai street as 'rival gangs' fight over food after tourists who normally feed them stay away because of coronavirus	1
5347	We have the cures. California lab says it discovered coronavirus vaccine in 3 hours | Fox Business	1
1018	Delta is suspending all flights between Atlanta's airport and Italy starting on Wednesday	1
911	Coronavirus Facebook Live video at NC Walmart leads to arrest for perpetrating hoax	1
1897	Not the incessant lying or bullying. Not kids in cages, Not mass deportations. Coronavirus is what they fear will harm his chances in 2020. #OutOfTouch White House fears coronavirus could shape Trump's 2020 fortunes https://t.co/CT2Njjj4PM via @politico	1
839	Teen climate activist Greta Thunberg said Tuesday that she’s been in self-isolation for two weeks after showing symptoms she believed were linked to the coronavirus, although admitted she was not tested for the disease	1
684	New York furniture manufacturer begins 3D printing face shields	1
4087	Mostly “Bill Gates told us about the coronavirus in 2015.”	1
5705	Remember when the CDC found that the MMR vaccine increased the risk of autism in black boys by 236% then hid the data	1
2725	"I can't help seeing the news about #2019_nCoV and thinking about the book I read in 1994, ""The Hot Zone"", A factual book about a near thing with an Ebola relative that could transfer through the air. We got lucky. Only killed monkeys, in a USA incoming quarantine lab. #wuhanSARS"	1
2178	@annantwycross He actually names the virus and the origin! Wuhan	1
1986	Scientists Predict Wuhan's Virus Outbreak Will Get Much Worse | WIRE https://t.co/g9SIepdMQp	1
5419	New: The Trump administration's insistence that containment should remain the primary way to confront COVID-19 - and repeated claims that it was working - ignored a series of alarm bells from experts inside & outside the US government	1
6774	Who started the coronavirus? Various crazy conspiracy theories have been circulating that the virus somehow escaped from a Chinese lab, either by accident or design. However, this is categorically untrue and scientists studying its genetic code have linked it to bats	1
1001	Abbott issues proclamation to allow local elections set for May to be postponed. The proclamation suspends provisions of the Texas Election Code to allow local governments to postpone their May 2 elections until November	1
